movie_id,title,Budget,Revenue,Popularity,Genres,Primary_Genre,Genre_Count,Director,Production_Companies,Primary_Production_Company,Production_Company_Count,Release_Date,Cast_Count,Lead_Actor,Second_Lead_Actor,Third_Lead_Actor,Male_Cast_Count,Female_Cast_Count,Unknown_Cast_Gender_Count,Cast_Gender_Ratio,Crew_Count,Producer_Count,Writer_Count,Male_Crew_Count,Female_Crew_Count,Unknown_Crew_Gender_Count,Unique_Department_Count,Top_Crew_Department,Cast_Crew_Ratio,Total_People_Involved,Profit,ROI,Revenue_Budget_Ratio,Budget_Category,Financial_Result,Budget_Efficiency,Popularity_Category,Profitability_Category,Popularity_Profitability_Segment,Release_Year,Release_Month,Release_Month_Name,Release_Quarter,Release_Season,Has_Budget_Data,Has_Revenue_Data,Has_Financial_Data,Has_Genre_Data,Has_Company_Data,Has_Release_Data
210860,Mortdecai,60000000,47318560,2.66,"Comedy, Adventure",Comedy,2,David Koepp,"Lionsgate, Mad Chance, Infinitum Nihil, OddLot Entertainment, Huayi Brothers Pictures, MWM Studios",Lionsgate,6,21-01-2015 00:00,14,Johnny Depp,Gwyneth Paltrow,Ewan McGregor,11,2,1,5.5,61,5,2,16,6,39,9,Production,0.23,75,-12681440,-21.14,0.79,High Budget,Loss,Inefficient,Medium Popularity,Unprofitable,Medium Popularity - Unprofitable,2015,1,January,Q1,Winter,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2312,In the Name of the King: A Dungeon Siege Tale,60000000,13097915,3.37,"Adventure, Fantasy",Adventure,2,Uwe Boll,"Boll Kino Beteiligungs GmbH & Co. KG, Brightlight Pictures, Herold Productions",Boll Kino Beteiligungs GmbH & Co. KG,3,29-11-2007 00:00,19,Jason Statham,John Rhys-Davies,Ray Liotta,10,6,3,1.67,28,6,3,10,4,14,8,Production,0.68,47,-46902085,-78.17,0.22,High Budget,Loss,Inefficient,Medium Popularity,Unprofitable,Medium Popularity - Unprofitable,2007,11,November,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9839,Beyond Borders,35000000,0,2.13,"Drama, Romance, Adventure, War",Drama,4,Martin Campbell,"Mandalay Pictures, CP Medien, Camelot Pictures, Networxx - Film Management, Paramount Pictures, Summit Entertainment",Mandalay Pictures,6,23-10-2003 00:00,50,Angelina Jolie,Clive Owen,Teri Polo,14,8,28,1.75,31,5,0,9,9,13,9,Production,1.61,81,,,,Medium Budget,Insufficient Financial Data,Unknown,Medium Popularity,Unknown,Medium Popularity - Unknown,2003,10,October,Q4,Autumn,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
381902,The Monkey King 2,68490000,193677158,3.83,"Action, Adventure, Fantasy",Action,3,Soi Cheang,Filmko Pictures,Filmko Pictures,1,22-01-2016 00:00,11,Aaron Kwok,Gong Li,William Feng,4,2,5,2,3,0,2,1,0,2,2,Writing,3.67,14,125187158,182.78,2.83,High Budget,Profit,Efficient,Medium Popularity,Highly Profitable,Medium Popularity - Highly Profitable,2016,1,January,Q1,Winter,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
13922,The Great Raid,80000000,10166502,1.74,"Action, History, War",Action,3,John Dahl,"Lawrence Bender Productions, Marty Katz Productions",Lawrence Bender Productions,2,12-08-2005 00:00,56,Benjamin Bratt,James Franco,Connie Nielsen,26,2,28,13,116,2,2,27,4,85,11,Sound,0.48,172,-69833498,-87.29,0.13,High Budget,Loss,Inefficient,Low Popularity,Unprofitable,Low Popularity - Unprofitable,2005,8,August,Q3,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
293660,Deadpool,58000000,782837347,14.92,"Action, Adventure, Comedy",Action,3,Tim Miller,"20th Century Fox, The Donners' Company, Genre Films, Marvel Entertainment",20th Century Fox,4,09-02-2016 00:00,47,Ryan Reynolds,Morena Baccarin,Ed Skrein,28,13,6,2.15,88,3,2,18,6,64,11,Visual Effects,0.53,135,724837347,1249.72,13.5,High Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2016,2,February,Q1,Winter,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9713,Holy Man,60000000,12069719,1.37,"Drama, Comedy",Drama,2,Stephen Herek,"Touchstone Pictures, Caravan Pictures, Roger Birnbaum Productions, Eddie Murphy Productions",Touchstone Pictures,4,08-10-1998 00:00,5,Eddie Murphy,Jeff Goldblum,Kelly Preston,4,1,0,4,7,0,1,4,1,2,6,Production,0.71,12,-47930281,-79.88,0.2,High Budget,Loss,Inefficient,Low Popularity,Unprofitable,Low Popularity - Unprofitable,1998,10,October,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
190859,American Sniper,58800000,542300000,8.96,"War, Action",War,2,Clint Eastwood,"Warner Bros. Pictures, Village Roadshow Pictures, RatPac Entertainment, Mad Chance, 22nd & Indiana Pictures, Malpaso Productions",Warner Bros. Pictures,6,25-12-2014 00:00,81,Bradley Cooper,Sienna Miller,Kyle Gallner,30,5,46,6,74,1,4,17,1,56,11,Sound,1.09,155,483500000,822.28,9.22,High Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2014,12,December,Q4,Winter,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
257445,Goosebumps,58000000,158952243,4.81,"Adventure, Horror, Comedy",Adventure,3,Rob Letterman,"Original Film, Scholastic Entertainment, Columbia Pictures, Village Roadshow Pictures, Sony Pictures Animation",Original Film,5,05-08-2015 00:00,54,Jack Black,Dylan Minnette,Odeya Rush,10,5,39,2,26,2,1,9,4,13,9,Production,2.08,80,100952243,174.06,2.74,High Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2015,8,August,Q3,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9007,Just Like Heaven,58000000,102900000,7.04,"Comedy, Romance, Fantasy",Comedy,3,Mark Waters,"DreamWorks Pictures, Parkes+MacDonald Production",DreamWorks Pictures,2,16-09-2005 00:00,42,Reese Witherspoon,Mark Ruffalo,Donal Logue,14,12,16,1.17,64,4,2,14,7,43,11,Sound,0.66,106,44900000,77.41,1.77,High Budget,Profit,Moderate,High Popularity,Moderately Profitable,High Popularity - Moderately Profitable,2005,9,September,Q3,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
889,The Flintstones in Viva Rock Vegas,83000000,59468275,2.73,"Comedy, Family, Romance",Comedy,3,Brian Levant,"Amblin Entertainment, Universal Pictures, Hanna-Barbera Cartoons",Amblin Entertainment,3,28-04-2000 00:00,14,Mark Addy,Stephen Baldwin,Kristen Johnston,8,5,1,1.6,18,2,4,11,1,6,8,Production,0.78,32,-23531725,-28.35,0.72,High Budget,Loss,Inefficient,Medium Popularity,Unprofitable,Medium Popularity - Unprofitable,2000,4,April,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1370,Rambo III,63000000,189015611,6.8,"Action, Adventure, Thriller, War",Action,4,Peter MacDonald,Carolco Pictures,Carolco Pictures,1,24-05-1988 00:00,16,Sylvester Stallone,Richard Crenna,Kurtwood Smith,9,0,7,,25,1,2,17,1,7,10,Art,0.64,41,126015611,200.02,3,High Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,1988,5,May,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4942,Leatherheads,58000000,41299492,2.98,"Comedy, Romance, Drama",Comedy,3,George Clooney,"Universal Pictures, Casey Silver Productions, Smokehouse Pictures, Outlaw Productions",Universal Pictures,4,24-03-2008 00:00,14,George Clooney,Renée Zellweger,John Krasinski,12,1,1,12,29,3,2,10,3,16,8,Production,0.48,43,-16700508,-28.79,0.71,High Budget,Loss,Inefficient,Medium Popularity,Unprofitable,Medium Popularity - Unprofitable,2008,3,March,Q1,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
347969,The Ridiculous 6,60000000,0,3.28,"Western, Comedy, Action, Adventure",Western,4,Frank Coraci,Happy Madison Productions,Happy Madison Productions,1,11-12-2015 00:00,68,Adam Sandler,Taylor Lautner,Steve Buscemi,25,7,36,3.57,14,3,2,11,0,3,8,Production,4.86,82,,,,High Budget,Insufficient Financial Data,Unknown,Medium Popularity,Unknown,Medium Popularity - Unknown,2015,12,December,Q4,Winter,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
24438,Did You Hear About the Morgans?,58000000,85280250,1.97,"Comedy, Drama, Romance",Comedy,3,Marc Lawrence,"Banter, Relativity Media, Castle Rock Entertainment, Columbia Pictures",Banter,4,17-12-2009 00:00,16,Hugh Grant,Sarah Jessica Parker,Mary Steenburgen,9,4,3,2.25,12,4,1,7,3,2,7,Production,1.33,28,27280250,47.03,1.47,High Budget,Profit,Moderate,Low Popularity,Moderately Profitable,Low Popularity - Moderately Profitable,2009,12,December,Q4,Winter,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
116741,The Internship,58000000,93500000,0.24,Comedy,Comedy,1,Shawn Levy,"TSG Entertainment, Regency Enterprises, Wild West Picture Show Productions, 21 Laps Entertainment, 20th Century Fox",TSG Entertainment,5,07-06-2013 00:00,117,Owen Wilson,Vince Vaughn,Rose Byrne,18,11,88,1.64,20,2,2,14,4,2,8,Production,5.85,137,35500000,61.21,1.61,High Budget,Profit,Moderate,Low Popularity,Moderately Profitable,Low Popularity - Moderately Profitable,2013,6,June,Q2,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
35791,Resident Evil: Afterlife,60000000,300228084,0.35,"Action, Adventure, Horror, Science Fiction",Action,4,Paul W.S. Anderson,"Screen Gems, Constantin Film, Davis Films/Impact Pictures",Screen Gems,3,01-09-2010 00:00,15,Milla Jovovich,Wentworth Miller,Ali Larter,8,5,2,1.6,33,7,1,14,3,16,9,Production,0.45,48,240228084,400.38,5,High Budget,Profit,Highly Efficient,Low Popularity,Highly Profitable,Low Popularity - Highly Profitable,2010,9,September,Q3,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
72431,Red Tails,58000000,50365377,2.96,"Drama, History, War",Drama,3,Anthony Hemingway,"Lucasfilm Ltd., Partnership Pictures",Lucasfilm Ltd.,2,19-01-2012 00:00,16,Bryan Cranston,David Oyelowo,Cuba Gooding Jr.,13,1,2,13,88,2,1,9,5,74,11,Visual Effects,0.18,104,-7634623,-13.16,0.87,High Budget,Loss,Inefficient,Medium Popularity,Unprofitable,Medium Popularity - Unprofitable,2012,1,January,Q1,Winter,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1813,The Devil's Advocate,57000000,153000000,11.08,"Horror, Drama, Mystery",Horror,3,Taylor Hackford,"Monarchy Enterprises B.V., Regency Enterprises, Kopelson Entertainment, New Regency Pictures, Taurus Film, Warner Bros. Pictures",Monarchy Enterprises B.V.,6,17-10-1997 00:00,47,Keanu Reeves,Al Pacino,Charlize Theron,22,13,12,1.69,17,3,2,12,3,2,6,Production,2.76,64,96000000,168.42,2.68,High Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,1997,10,October,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
87428,That's My Boy,70000000,57719093,6,Comedy,Comedy,1,Sean Anders,"Relativity Media, Columbia Pictures, Happy Madison Productions",Relativity Media,3,14-06-2012 00:00,28,Adam Sandler,Susan Sarandon,Eva Amurri Martino,11,13,4,0.85,5,0,1,3,0,2,5,Sound,5.6,33,-12280907,-17.54,0.82,High Budget,Loss,Inefficient,High Popularity,Unprofitable,High Popularity - Unprofitable,2012,6,June,Q2,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8840,DragonHeart,57000000,115267375,5.15,"Fantasy, Action, Adventure, Drama",Fantasy,4,Rob Cohen,Universal Pictures,Universal Pictures,1,31-05-1996 00:00,18,Dennis Quaid,David Thewlis,Pete Postlethwaite,9,2,7,4.5,18,1,2,6,4,8,9,Art,1,36,58267375,102.22,2.02,High Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,1996,5,May,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10589,After the Sunset,60000000,61300000,3.49,"Action, Comedy, Crime, Drama",Action,4,Brett Ratner,"New Line Cinema, Contrafilm, Firm Films, RAT Entertainment",New Line Cinema,4,12-11-2004 00:00,35,Pierce Brosnan,Salma Hayek,Woody Harrelson,22,10,3,2.2,23,7,2,15,5,3,9,Production,1.52,58,1300000,2.17,1.02,High Budget,Profit,Moderate,Medium Popularity,Moderately Profitable,Medium Popularity - Moderately Profitable,2004,11,November,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
71676,Ghost Rider: Spirit of Vengeance,57000000,132563930,7.83,"Action, Fantasy, Thriller",Action,3,Brian Taylor,"Columbia Pictures, Crystal Sky Pictures, Michael De Luca Productions, Hyde Park Entertainment, Arad Productions, Image Nation Abu Dhabi, Marvel Entertainment",Columbia Pictures,7,10-12-2011 00:00,11,Nicolas Cage,Ciarán Hinds,Violante Placido,9,1,1,9,35,5,4,27,1,7,10,Production,0.31,46,75563930,132.57,2.33,High Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2011,12,December,Q4,Winter,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1722,Captain Corelli's Mandolin,57000000,62112895,2.64,"Drama, Romance, War",Drama,3,John Madden,"Universal Pictures, StudioCanal, Miramax, Working Title Films",Universal Pictures,4,18-04-2001 00:00,13,Nicolas Cage,Penélope Cruz,John Hurt,6,2,5,3,12,4,1,8,1,3,7,Production,1.08,25,5112895,8.97,1.09,High Budget,Profit,Moderate,Medium Popularity,Moderately Profitable,Medium Popularity - Moderately Profitable,2001,4,April,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10022,The Pacifier,56000000,198636868,5.75,"Comedy, Family, Action",Comedy,3,Adam Shankman,"Walt Disney Pictures, Spyglass Entertainment",Walt Disney Pictures,2,04-03-2005 00:00,76,Vin Diesel,Lauren Graham,Faith Ford,16,25,35,0.64,14,4,2,12,1,1,6,Production,5.43,90,142636868,254.71,3.55,High Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2005,3,March,Q1,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
11358,Walking Tall,46000000,57223888,4.17,"Adventure, Drama, Action, Thriller",Adventure,4,Kevin Bray,"Mandeville Films, Burke/Samples/Foster Productions, WWE Studios, Cub Eight Productions, Metro-Goldwyn-Mayer, Hyde Park Entertainment",Mandeville Films,6,02-04-2004 00:00,49,Dwayne Johnson,Johnny Knoxville,Neal McDonough,24,18,7,1.33,34,5,4,18,10,6,8,Production,1.44,83,11223888,24.4,1.24,Medium Budget,Profit,Moderate,High Popularity,Moderately Profitable,High Popularity - Moderately Profitable,2004,4,April,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
13,Forrest Gump,55000000,677387716,35.94,"Comedy, Drama, Romance",Comedy,3,Robert Zemeckis,"Paramount Pictures, The Steve Tisch Company, Wendy Finerman Productions",Paramount Pictures,3,23-06-1994 00:00,66,Tom Hanks,Robin Wright,Gary Sinise,35,7,24,5,93,3,1,24,7,62,10,Art,0.71,159,622387716,1131.61,12.32,High Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,1994,6,June,Q2,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
6477,Alvin and the Chipmunks,60000000,361366633,7.91,"Comedy, Family, Fantasy, Animation",Comedy,4,Tim Hill,"Fox 2000 Pictures, Regency Enterprises, Bagdasarian Productions, Dune Entertainment, 20th Century Fox",Fox 2000 Pictures,5,13-12-2007 00:00,16,Jason Lee,David Cross,Cameron Richardson,6,4,6,1.5,24,2,3,13,4,7,10,Production,0.67,40,301366633,502.28,6.02,High Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2007,12,December,Q4,Winter,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1597,Meet the Parents,55000000,330444045,5.64,"Comedy, Romance",Comedy,2,Jay Roach,"Universal Pictures, DreamWorks Pictures, Nancy Tenenbaum Films, Tribeca Productions",Universal Pictures,4,06-10-2000 00:00,19,Ben Stiller,Robert De Niro,Teri Polo,8,6,5,1.33,84,4,2,26,8,50,11,Crew,0.23,103,275444045,500.81,6.01,High Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2000,10,October,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10530,Pocahontas,55000000,346079773,6.15,"Adventure, Animation, Family, Romance",Adventure,4,Mike Gabriel,Walt Disney Feature Animation,Walt Disney Feature Animation,1,16-06-1995 00:00,16,Irene Bedard,Mel Gibson,David Ogden Stiers,11,3,2,3.67,31,1,3,10,1,20,8,Visual Effects,0.52,47,291079773,529.24,6.29,High Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,1995,6,June,Q2,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1924,Superman,55000000,300478449,8.43,"Science Fiction, Action, Adventure",Science Fiction,3,Richard Donner,"Dovemead Films, Alexander and Ilya Salkind Productions, International Film Production",Dovemead Films,3,14-12-1978 00:00,92,Christopher Reeve,Marlon Brando,Margot Kidder,33,9,50,3.67,19,1,5,14,0,5,8,Writing,4.84,111,245478449,446.32,5.46,High Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,1978,12,December,Q4,Winter,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9327,The Nutty Professor,54000000,128769345,4.75,"Comedy, Science Fiction, Romance",Comedy,3,Tom Shadyac,"Universal Pictures, Imagine Entertainment, Eddie Murphy Productions",Universal Pictures,3,28-06-1996 00:00,21,Eddie Murphy,Jada Pinkett Smith,James Coburn,12,4,5,3,11,0,4,10,1,0,6,Writing,1.91,32,74769345,138.46,2.38,High Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,1996,6,June,Q2,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8488,Hitch,70000000,371600000,5.34,"Comedy, Drama, Romance",Comedy,3,Andy Tennant,"Columbia Pictures, Overbrook Entertainment",Columbia Pictures,2,11-02-2005 00:00,17,Will Smith,Eva Mendes,Kevin James,9,5,3,1.8,8,2,1,7,0,1,6,Production,2.12,25,301600000,430.86,5.31,High Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2005,2,February,Q1,Winter,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10603,George of the Jungle,55000000,174463257,5.57,"Adventure, Comedy, Family, Romance",Adventure,4,Sam Weisman,"Mandeville Films, Walt Disney Pictures",Mandeville Films,2,15-07-1997 00:00,49,Brendan Fraser,Leslie Mann,Thomas Haden Church,12,22,15,0.55,11,3,2,9,1,1,6,Editing,4.45,60,119463257,217.21,3.17,High Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,1997,7,July,Q3,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8273,American Wedding,55000000,231449203,5.42,"Comedy, Romance",Comedy,2,Jesse Dylan,"Loumolo & Co., Universal Pictures, LivePlanet, Zide-Perry Productions",Loumolo & Co.,4,01-08-2003 00:00,15,Jason Biggs,Alyson Hannigan,Seann William Scott,9,6,0,1.5,110,5,1,21,7,82,11,Crew,0.14,125,176449203,320.82,4.21,High Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2003,8,August,Q3,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
109424,Captain Phillips,55000000,218791811,5.88,"Action, Drama, Thriller",Action,3,Paul Greengrass,"Columbia Pictures, Michael De Luca Productions, Scott Rudin Productions, Trigger Street Productions",Columbia Pictures,4,10-10-2013 00:00,17,Tom Hanks,Catherine Keener,Max Martini,8,1,8,8,85,3,1,15,3,67,11,Production,0.2,102,163791811,297.8,3.98,High Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2013,10,October,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
35056,Date Night,55000000,152300000,3.34,"Comedy, Action, Adventure",Comedy,3,Shawn Levy,"Dune Entertainment, 21 Laps Entertainment, 20th Century Fox",Dune Entertainment,3,08-04-2010 00:00,29,Tina Fey,Steve Carell,Mark Wahlberg,9,12,8,0.75,21,3,1,14,4,3,9,Production,1.38,50,97300000,176.91,2.77,High Budget,Profit,Efficient,Medium Popularity,Highly Profitable,Medium Popularity - Highly Profitable,2010,4,April,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8839,Casper,50000000,287928194,5.4,"Fantasy, Comedy, Family",Fantasy,3,Brad Silberling,"The Harvey Entertainment Company, Universal Pictures, Amblin Entertainment",The Harvey Entertainment Company,3,26-05-1995 00:00,34,Christina Ricci,Bill Pullman,Cathy Moriarty,19,5,10,3.8,22,1,0,10,7,5,9,Production,1.55,56,237928194,475.86,5.76,Medium Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,1995,5,May,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
156022,The Equalizer,55000000,192330738,15.68,"Thriller, Action, Crime",Thriller,3,Antoine Fuqua,"Lonetree Entertainment, Columbia Pictures, Village Roadshow Pictures, Escape Artists, LStar Capital, Mace Neufeld Productions",Lonetree Entertainment,6,24-09-2014 00:00,38,Denzel Washington,Marton Csokas,Chloë Grace Moretz,17,3,18,5.67,82,9,1,18,4,60,11,Production,0.46,120,137330738,249.69,3.5,High Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2014,9,September,Q3,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7303,Maid in Manhattan,55000000,154906693,3.28,"Comedy, Drama, Romance",Comedy,3,Wayne Wang,"Red Om Films, Revolution Studios",Red Om Films,2,13-12-2002 00:00,18,Jennifer Lopez,Ralph Fiennes,Natasha Richardson,5,10,3,0.5,82,3,1,18,5,59,10,Sound,0.22,100,99906693,181.65,2.82,High Budget,Profit,Efficient,Medium Popularity,Highly Profitable,Medium Popularity - Highly Profitable,2002,12,December,Q4,Winter,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8963,Crimson Tide,53000000,157387195,4.35,"Thriller, Action, Drama, War",Thriller,4,Tony Scott,"Hollywood Pictures, Don Simpson/Jerry Bruckheimer Films",Hollywood Pictures,2,12-05-1995 00:00,18,Denzel Washington,Gene Hackman,Matt Craven,16,0,2,,32,2,1,21,1,10,9,Sound,0.56,50,104387195,196.96,2.97,High Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,1995,5,May,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1402,The Pursuit of Happyness,55000000,307077295,22.03,Drama,Drama,1,Gabriele Muccino,"Escape Artists, Relativity Media, Columbia Pictures, Overbrook Entertainment",Escape Artists,4,14-12-2006 00:00,49,Will Smith,Jaden Smith,Thandie Newton,19,3,27,6.33,34,2,1,13,4,17,9,Costume & Make-Up,1.44,83,252077295,458.32,5.58,High Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2006,12,December,Q4,Winter,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9315,Flightplan,55000000,223387299,3.28,"Thriller, Drama, Mystery",Thriller,3,Robert Schwentke,"Touchstone Pictures, Imagine Entertainment",Touchstone Pictures,2,22-09-2005 00:00,15,Jodie Foster,Peter Sarsgaard,Sean Bean,7,8,0,0.88,12,1,2,8,4,0,7,Production,1.25,27,168387299,306.16,4.06,High Budget,Profit,Highly Efficient,Medium Popularity,Highly Profitable,Medium Popularity - Highly Profitable,2005,9,September,Q3,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8984,Disclosure,55000000,214015089,4.54,"Thriller, Drama, Crime",Thriller,3,Barry Levinson,"Baltimore Pictures, Warner Bros. Pictures, Constant c Productions",Baltimore Pictures,3,09-12-1994 00:00,12,Michael Douglas,Demi Moore,Donald Sutherland,6,6,0,1,6,1,1,6,0,0,6,Sound,2,18,159015089,289.12,3.89,High Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,1994,12,December,Q4,Winter,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
795,City of Angels,55000000,198685114,5.81,"Romance, Drama, Fantasy",Romance,3,Brad Silberling,"Atlas Entertainment, Monarchy Enterprises B.V., Regency Enterprises, Taurus Film, Warner Bros. Pictures",Atlas Entertainment,5,10-04-1998 00:00,16,Nicolas Cage,Meg Ryan,Andre Braugher,10,5,1,2,14,5,3,7,3,4,7,Production,1.14,30,143685114,261.25,3.61,High Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,1998,4,April,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
24,Kill Bill: Vol. 1,30000000,180906076,14.31,"Action, Crime",Action,2,Quentin Tarantino,"Miramax, A Band Apart, Super Cool ManChu",Miramax,3,10-10-2003 00:00,36,Uma Thurman,Lucy Liu,Vivica A. Fox,11,8,17,1.38,161,2,1,24,11,126,11,Crew,0.22,197,150906076,503.02,6.03,Medium Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2003,10,October,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
